emp.var.rate,cons.price.idx,euribor3m,duration,poutcome_n
1.4,93.444,4.964,65.0,0.0
1.4,93.444,4.964,126.0,0.0
-1.8,92.893,1.244,665.0,1.0
1.1,93.994,4.86,173.0,0.0
-0.1,93.2,4.12,1084.0,1.0
1.4,93.444,4.962,192.0,0.0
-0.1,93.2,4.021,328.0,1.0
1.1,93.994,4.857,257.0,0.0
1.1,93.994,4.864,295.0,0.0
-1.8,93.075,1.466,371.0,1.0
1.1,93.994,4.86,430.0,0.0
1.4,93.444,4.966,129.0,0.0
1.4,93.444,4.968,59.0,0.0
1.1,93.994,4.857,73.0,0.0
1.1,93.994,4.856,109.0,0.0
-2.9,92.469,0.996,326.0,0.0
1.1,93.994,4.855,67.0,0.0
-1.8,93.075,1.41,225.0,2.0
1.4,93.918,4.96,162.0,0.0
1.4,93.444,4.965,124.0,0.0
-1.8,92.893,1.25,10.0,0.0
1.1,93.994,4.859,803.0,0.0
-3.4,92.379,0.741,168.0,1.0
1.1,93.994,4.859,110.0,0.0
1.4,93.918,4.962,327.0,0.0
1.1,93.994,4.86,760.0,0.0
-1.8,93.876,0.695,429.0,1.0
1.4,94.465,4.864,441.0,0.0
1.1,93.994,4.855,151.0,0.0
1.4,93.918,4.962,394.0,0.0
-1.8,92.893,1.291,132.0,0.0
1.4,94.465,4.864,604.0,0.0
1.4,93.918,4.962,191.0,0.0
-1.8,93.075,1.405,946.0,0.0
-1.8,92.893,1.25,885.0,0.0
1.1,93.994,4.857,181.0,0.0
-1.8,93.749,0.645,192.0,1.0
1.4,93.918,4.962,319.0,0.0
1.1,93.994,4.86,323.0,0.0
-0.1,93.2,4.076,430.0,0.0
-1.8,92.893,1.266,82.0,0.0
1.4,93.918,4.962,107.0,0.0
1.4,93.918,4.963,353.0,0.0
1.4,93.918,4.961,527.0,0.0
1.4,94.465,4.865,335.0,0.0
-1.8,93.075,1.405,19.0,0.0
1.4,93.918,4.962,205.0,0.0
1.1,93.994,4.857,50.0,0.0
1.4,93.444,4.965,386.0,0.0
1.1,93.994,4.856,162.0,0.0
1.4,93.444,4.965,210.0,0.0
1.4,93.918,4.961,36.0,0.0
-1.7,94.055,0.767,6.0,0.0
-0.1,93.2,4.191,48.0,1.0
1.1,93.994,4.859,103.0,0.0
-1.8,92.893,1.291,184.0,0.0
-3.4,92.431,0.722,299.0,2.0
1.4,93.918,4.963,671.0,0.0
-1.8,92.893,1.344,79.0,0.0
1.4,93.444,4.963,150.0,0.0
1.4,93.444,4.963,96.0,0.0
-1.8,92.893,1.266,933.0,0.0
1.4,93.444,4.968,321.0,0.0
1.4,93.918,4.96,205.0,0.0
-1.8,92.893,1.266,121.0,0.0
-0.1,93.2,4.12,1028.0,0.0
1.4,93.918,4.962,125.0,0.0
-0.1,93.2,4.076,96.0,0.0
-0.1,93.2,4.076,459.0,0.0
-0.1,93.2,4.076,418.0,0.0
1.1,93.994,4.86,95.0,0.0
-1.8,92.843,1.556,269.0,0.0
1.4,93.918,4.963,145.0,0.0
1.1,93.994,4.857,209.0,0.0
1.4,93.918,4.957,25.0,0.0
1.4,94.465,4.961,986.0,0.0
1.1,93.994,4.857,172.0,0.0
1.1,93.994,4.86,172.0,0.0
1.4,93.918,4.96,497.0,0.0
-1.8,92.893,1.327,101.0,0.0
-1.8,92.893,1.299,168.0,0.0
-1.8,93.075,1.41,168.0,0.0
1.1,93.994,4.855,166.0,0.0
1.1,93.994,4.857,315.0,0.0
1.4,93.918,4.962,124.0,0.0
-1.8,93.075,1.405,307.0,0.0
-1.8,92.893,1.25,104.0,0.0
1.4,94.465,4.958,168.0,0.0
1.4,93.444,4.963,192.0,0.0
-1.8,92.893,1.266,43.0,0.0
1.1,93.994,4.858,120.0,0.0
1.4,93.918,4.963,380.0,0.0
-2.9,92.469,1.072,160.0,0.0
-0.1,93.2,4.076,59.0,0.0
1.4,93.918,4.963,1649.0,0.0
1.4,93.444,4.964,192.0,0.0
1.1,93.994,4.859,191.0,0.0
1.4,93.918,4.962,773.0,0.0
1.1,93.994,4.857,24.0,0.0
-2.9,92.201,0.859,307.0,0.0
1.4,93.444,4.963,144.0,0.0
1.4,93.918,4.962,136.0,0.0
1.4,93.918,4.963,460.0,0.0
1.4,93.918,4.961,237.0,0.0
-2.9,92.201,0.884,235.0,1.0
1.4,93.444,4.963,231.0,0.0
1.1,93.994,4.86,188.0,0.0
-1.8,92.893,1.266,432.0,0.0
1.4,93.918,4.963,590.0,0.0
1.4,93.444,4.968,203.0,0.0
1.4,94.465,4.865,227.0,0.0
1.4,93.918,4.968,223.0,0.0
-1.8,92.893,1.291,442.0,0.0
1.1,93.994,4.857,529.0,0.0
1.1,93.994,4.857,106.0,0.0
-1.8,92.893,1.259,431.0,0.0
-3.4,92.649,0.718,319.0,1.0
1.4,93.918,4.962,246.0,0.0
-1.8,93.075,1.365,204.0,0.0
1.4,93.918,4.961,236.0,0.0
-1.8,92.843,1.548,78.0,0.0
1.4,93.918,4.962,175.0,0.0
1.4,93.918,4.96,522.0,0.0
-1.8,92.893,1.334,199.0,1.0
1.4,93.444,4.962,47.0,0.0
1.4,94.465,4.947,450.0,0.0
1.4,93.918,4.963,35.0,0.0
1.4,93.918,4.961,135.0,0.0
1.4,94.465,4.958,992.0,0.0
-0.1,93.2,4.191,221.0,0.0
1.4,94.465,4.961,254.0,0.0
1.1,93.994,4.856,106.0,0.0
1.1,93.994,4.857,95.0,0.0
-0.1,93.2,4.021,50.0,0.0
1.4,93.918,4.962,52.0,0.0
1.4,93.918,4.963,262.0,0.0
1.1,93.994,4.856,185.0,0.0
-1.8,93.749,0.64,208.0,1.0
1.4,93.918,4.963,100.0,0.0
1.1,93.994,4.857,61.0,0.0
1.4,93.444,4.963,96.0,0.0
-1.8,93.876,0.697,202.0,2.0
1.4,94.465,4.864,112.0,0.0
-1.8,92.893,1.354,392.0,0.0
1.4,93.444,4.97,79.0,0.0
1.4,93.444,4.965,90.0,0.0
-3.4,92.379,0.768,134.0,1.0
1.4,93.444,4.963,188.0,0.0
-0.1,93.798,4.86,141.0,0.0
1.1,93.994,4.856,238.0,0.0
1.4,93.444,4.965,209.0,0.0
1.1,93.994,4.859,38.0,0.0
1.4,93.918,4.963,138.0,0.0
1.4,93.918,4.96,407.0,0.0
-3.4,92.431,0.722,423.0,0.0
-1.8,92.893,1.25,1015.0,0.0
-1.8,92.893,1.266,230.0,1.0
1.1,93.994,4.864,170.0,0.0
1.4,94.465,4.947,131.0,0.0
1.1,93.994,4.86,336.0,0.0
-1.8,92.893,1.313,612.0,0.0
-1.8,92.893,1.344,168.0,0.0
1.1,93.994,4.855,654.0,0.0
1.1,93.994,4.858,291.0,0.0
1.1,93.994,4.857,130.0,0.0
1.4,93.444,4.963,14.0,0.0
1.1,93.994,4.855,87.0,0.0
-1.8,93.075,1.405,421.0,0.0
1.4,93.444,4.963,227.0,0.0
-3.0,92.713,0.715,854.0,0.0
-0.1,93.2,4.021,165.0,1.0
1.1,93.994,4.855,285.0,0.0
-1.8,92.893,1.344,28.0,0.0
1.4,93.918,4.962,153.0,0.0
1.4,94.465,4.959,61.0,0.0
-0.1,93.2,4.191,57.0,0.0
1.1,93.994,4.857,385.0,0.0
1.4,94.465,4.865,144.0,0.0
1.4,93.444,4.964,57.0,0.0
1.4,93.918,4.961,97.0,0.0
1.1,93.994,4.856,165.0,0.0
1.1,93.994,4.855,70.0,0.0
1.4,93.444,4.967,312.0,0.0
1.4,93.918,4.963,94.0,0.0
1.4,93.918,4.963,633.0,0.0
-1.7,94.027,0.903,765.0,2.0
1.4,93.918,4.962,163.0,0.0
-1.8,92.893,1.25,36.0,0.0
1.4,93.918,4.963,229.0,0.0
-2.9,92.201,0.869,117.0,0.0
1.4,93.918,4.963,268.0,0.0
1.4,93.444,4.963,377.0,0.0
1.1,93.994,4.864,29.0,0.0
1.4,94.465,4.959,257.0,0.0
1.1,93.994,4.855,249.0,0.0
-1.8,93.876,0.683,331.0,2.0
-0.1,93.2,4.191,92.0,0.0
-1.8,92.893,1.344,259.0,0.0
1.4,93.444,4.965,109.0,0.0
-1.8,93.369,0.649,290.0,2.0
-0.1,93.2,4.12,584.0,1.0
1.1,93.994,4.855,286.0,0.0
1.1,93.994,4.857,574.0,0.0
-0.1,93.2,4.021,663.0,0.0
-1.8,93.749,0.646,473.0,1.0
-1.8,92.893,1.266,407.0,2.0
1.4,93.918,4.962,152.0,0.0
1.4,94.465,4.961,359.0,0.0
1.4,94.465,4.864,365.0,0.0
-1.8,93.075,1.405,173.0,0.0
1.4,93.918,4.963,96.0,0.0
-2.9,92.201,0.879,115.0,1.0
-1.8,93.075,1.405,7.0,0.0
1.4,94.465,4.866,110.0,0.0
-1.7,94.055,0.713,30.0,2.0
-0.1,93.2,4.021,115.0,1.0
1.4,93.444,4.965,378.0,0.0
1.4,93.444,4.964,295.0,0.0
1.4,94.465,4.967,247.0,0.0
1.4,94.465,4.96,607.0,0.0
1.1,93.994,4.857,171.0,0.0
1.1,93.994,4.856,492.0,0.0
-1.7,94.027,0.886,298.0,0.0
-1.8,92.893,1.344,95.0,0.0
1.4,93.918,4.957,240.0,0.0
-1.8,92.893,1.344,500.0,0.0
1.4,93.918,4.96,538.0,0.0
1.4,94.465,4.864,407.0,0.0
1.1,93.994,4.86,514.0,0.0
1.4,93.918,4.963,176.0,0.0
1.4,94.465,4.958,51.0,0.0
1.4,93.918,4.961,124.0,0.0
1.4,94.465,4.961,35.0,0.0
1.4,94.465,4.959,512.0,0.0
1.4,93.444,4.965,104.0,0.0
1.1,93.994,4.857,70.0,0.0
-1.1,94.199,0.88,213.0,2.0
1.4,93.444,4.964,195.0,0.0
-2.9,92.963,1.26,161.0,2.0
1.1,93.994,4.857,448.0,0.0
-0.1,93.2,4.076,88.0,1.0
-3.4,92.431,0.739,599.0,1.0
-1.8,92.893,1.266,97.0,1.0
1.1,93.994,4.856,19.0,0.0
1.4,93.918,4.963,93.0,0.0
-0.1,93.2,4.076,352.0,0.0
-1.8,92.893,1.25,156.0,0.0
-0.1,93.2,4.021,56.0,0.0
1.1,93.994,4.857,493.0,0.0
-1.8,92.893,1.244,63.0,0.0
-0.1,93.2,4.076,44.0,1.0
1.4,94.465,4.96,599.0,0.0
-2.9,92.963,1.262,690.0,0.0
-0.1,93.2,4.153,174.0,0.0
-1.8,92.893,1.266,135.0,1.0
1.4,93.444,4.963,431.0,0.0
-2.9,92.469,1.029,665.0,0.0
-0.1,93.2,4.153,435.0,0.0
-0.1,93.2,4.021,102.0,0.0
1.1,93.994,4.857,73.0,0.0
1.4,94.465,4.958,12.0,0.0
1.4,93.444,4.966,108.0,0.0
1.1,93.994,4.857,611.0,0.0
-1.8,92.893,1.334,147.0,0.0
1.1,93.994,4.858,81.0,0.0
1.4,93.918,4.962,58.0,0.0
1.4,93.918,4.96,83.0,0.0
1.1,93.994,4.857,59.0,0.0
-2.9,92.963,1.262,145.0,0.0
1.1,93.994,4.855,262.0,0.0
1.4,93.918,4.963,721.0,0.0
-1.8,92.893,1.334,139.0,0.0
1.1,93.994,4.857,289.0,0.0
-1.8,93.075,1.498,274.0,1.0
1.4,93.918,4.957,236.0,0.0
-1.8,92.893,1.281,158.0,0.0
-2.9,92.963,1.281,197.0,1.0
1.1,93.994,4.858,187.0,0.0
-1.8,92.893,1.334,109.0,0.0
-1.8,92.893,1.244,208.0,0.0
1.4,93.918,4.957,284.0,0.0
-1.8,93.749,0.645,166.0,1.0
-3.4,92.379,0.819,137.0,2.0
1.4,94.465,4.961,226.0,0.0
1.4,93.444,4.963,63.0,0.0
-1.8,92.893,1.27,121.0,0.0
-1.8,92.893,1.299,627.0,0.0
-1.1,94.601,0.987,301.0,2.0
-1.8,93.075,1.405,274.0,0.0
1.4,93.918,4.96,862.0,0.0
-2.9,92.963,1.252,459.0,0.0
-1.7,94.215,0.896,156.0,1.0
1.1,93.994,4.857,532.0,0.0
1.1,93.994,4.86,90.0,0.0
1.4,93.918,4.962,216.0,0.0
1.4,93.918,4.962,297.0,0.0
-1.8,92.893,1.334,184.0,0.0
1.4,93.444,4.963,197.0,0.0
-1.8,93.075,1.405,2139.0,0.0
-1.1,94.199,0.879,249.0,2.0
1.4,94.465,4.866,586.0,0.0
-0.1,93.2,4.153,120.0,0.0
1.4,93.918,4.96,578.0,0.0
1.4,93.918,4.963,170.0,0.0
1.4,93.444,4.966,124.0,0.0
1.4,93.444,4.963,121.0,0.0
-0.1,93.2,4.076,164.0,1.0
1.4,93.918,4.96,299.0,0.0
1.1,93.994,4.855,134.0,0.0
-2.9,92.963,1.26,151.0,0.0
-0.1,93.2,4.191,80.0,0.0
1.4,93.918,4.961,210.0,0.0
-1.7,94.055,0.72,187.0,2.0
1.4,94.465,4.961,320.0,0.0
1.4,93.918,4.96,353.0,0.0
-1.8,93.075,1.415,118.0,0.0
1.4,93.918,4.961,60.0,0.0
-1.1,94.767,1.05,212.0,1.0
-0.1,93.2,4.191,1012.0,0.0
-2.9,92.201,0.859,532.0,1.0
-0.1,93.2,4.076,76.0,1.0
1.4,93.918,4.961,753.0,0.0
-1.8,93.075,1.365,384.0,0.0
-0.1,93.2,4.12,118.0,0.0
-0.1,93.2,4.021,163.0,0.0
1.4,94.465,4.865,920.0,0.0
1.1,93.994,4.859,92.0,0.0
1.1,93.994,4.857,373.0,0.0
1.1,93.994,4.857,325.0,0.0
1.4,93.444,4.968,92.0,0.0
-0.1,93.2,4.021,345.0,0.0
-1.7,94.055,0.715,150.0,2.0
-1.8,92.893,1.327,347.0,1.0
1.4,93.918,4.962,313.0,0.0
1.1,93.994,4.86,221.0,0.0
-3.0,92.713,0.717,85.0,0.0
-1.8,92.893,1.313,182.0,1.0
1.1,93.994,4.856,272.0,0.0
-1.8,93.075,1.423,207.0,0.0
-1.8,92.893,1.334,274.0,0.0
-3.0,92.713,0.709,94.0,2.0
1.1,93.994,4.86,155.0,0.0
1.4,94.465,4.961,548.0,0.0
1.4,94.465,4.96,442.0,0.0
1.4,93.918,4.96,95.0,0.0
-0.1,93.2,4.153,98.0,0.0
1.1,93.994,4.855,117.0,0.0
-0.1,93.2,4.191,209.0,0.0
-1.8,92.893,1.327,553.0,0.0
1.4,93.444,4.965,369.0,0.0
1.4,93.918,4.962,244.0,0.0
-2.9,92.963,1.262,444.0,1.0
-1.8,93.075,1.4,173.0,0.0
1.1,93.994,4.856,246.0,0.0
-0.1,93.2,4.021,849.0,0.0
1.4,94.465,4.96,104.0,0.0
1.4,93.918,4.968,56.0,0.0
1.4,93.918,4.959,246.0,0.0
1.4,93.918,4.96,447.0,0.0
1.4,93.444,4.966,124.0,0.0
-3.4,92.431,0.739,54.0,0.0
1.1,93.994,4.857,82.0,0.0
-0.1,93.2,4.153,129.0,0.0
-1.8,92.893,1.266,159.0,0.0
1.4,94.465,4.864,350.0,0.0
1.4,93.444,4.962,126.0,0.0
1.4,94.465,4.958,90.0,0.0
-1.1,94.767,1.049,394.0,2.0
-2.9,92.201,0.883,136.0,0.0
1.4,93.444,4.968,1230.0,0.0
1.4,93.444,4.963,146.0,0.0
1.4,93.918,4.968,153.0,0.0
1.1,93.994,4.859,268.0,0.0
1.4,94.465,4.865,46.0,0.0
1.4,93.918,4.963,70.0,0.0
-1.8,93.749,0.645,263.0,0.0
-1.8,92.893,1.244,565.0,0.0
-1.8,92.893,1.266,320.0,0.0
1.1,93.994,4.859,286.0,0.0
-1.8,92.893,1.327,272.0,0.0
1.1,93.994,4.859,213.0,0.0
-1.8,92.893,1.334,167.0,0.0
1.1,93.994,4.857,230.0,0.0
1.1,93.994,4.856,272.0,0.0
1.4,93.444,4.966,77.0,0.0
-1.8,93.075,1.41,1007.0,1.0
1.4,94.465,4.96,263.0,0.0
1.4,93.444,4.967,92.0,0.0
-0.1,93.2,4.076,220.0,1.0
-2.9,92.963,1.268,522.0,0.0
1.4,93.918,4.958,270.0,0.0
-0.1,93.2,4.12,174.0,0.0
1.4,93.918,4.957,51.0,0.0
-1.8,92.893,1.266,367.0,1.0
1.4,93.918,4.962,87.0,0.0
1.1,93.994,4.857,82.0,0.0
1.4,94.465,4.962,394.0,0.0
-1.8,92.893,1.327,278.0,0.0
-1.8,93.075,1.405,153.0,0.0
-1.8,93.075,1.479,148.0,0.0
1.4,94.465,4.959,262.0,0.0
1.4,93.918,4.955,158.0,0.0
1.1,93.994,4.857,79.0,0.0
-0.1,93.2,4.191,151.0,0.0
-1.7,94.055,0.739,133.0,2.0
-1.8,92.893,1.299,306.0,0.0
1.4,93.444,4.965,140.0,0.0
-0.1,93.2,4.153,281.0,0.0
1.4,93.444,4.967,148.0,0.0
-1.8,92.893,1.299,305.0,0.0
-1.8,92.893,1.334,345.0,0.0
1.4,93.918,4.957,85.0,0.0
1.4,93.918,4.961,92.0,0.0
-1.8,92.843,1.799,133.0,0.0
1.4,93.918,4.96,103.0,0.0
1.4,93.444,4.968,265.0,0.0
1.4,93.444,4.964,124.0,0.0
1.1,93.994,4.856,266.0,0.0
-1.8,92.893,1.291,83.0,0.0
1.4,93.918,4.955,426.0,0.0
-1.8,93.075,1.415,185.0,0.0
-0.1,93.2,4.076,172.0,0.0
1.4,93.918,4.958,71.0,0.0
-2.9,92.963,1.26,284.0,0.0
-1.8,92.893,1.266,23.0,1.0
-1.1,94.199,0.879,251.0,2.0
-1.1,94.199,0.879,263.0,2.0
1.1,93.994,4.857,269.0,0.0
-2.9,92.963,1.266,195.0,0.0
1.4,93.444,4.965,160.0,0.0
-1.8,93.075,1.405,715.0,1.0
1.4,93.918,4.961,39.0,0.0
1.4,93.444,4.965,108.0,0.0
1.1,93.994,4.864,25.0,0.0
-1.8,92.893,1.313,176.0,0.0
-0.1,93.2,4.12,105.0,1.0
1.4,94.465,4.961,437.0,0.0
1.1,93.994,4.857,192.0,0.0
1.1,93.994,4.857,47.0,0.0
-2.9,92.201,0.883,148.0,2.0
1.4,93.918,4.959,355.0,0.0
-2.9,92.201,0.883,168.0,0.0
-0.1,93.2,4.191,353.0,1.0
-0.1,93.2,4.076,88.0,0.0
-2.9,92.963,1.266,84.0,1.0
1.1,93.994,4.856,163.0,0.0
1.4,94.465,4.962,173.0,0.0
-0.1,93.2,4.021,275.0,0.0
-1.8,93.369,0.644,181.0,1.0
-0.1,93.2,4.076,533.0,0.0
1.4,93.918,4.957,239.0,0.0
1.1,93.994,4.857,426.0,0.0
1.4,93.444,4.966,112.0,0.0
-1.8,93.075,1.423,283.0,0.0
1.4,93.918,4.962,736.0,0.0
-1.7,94.027,0.904,244.0,2.0
1.4,93.444,4.966,45.0,0.0
1.4,94.465,4.866,153.0,0.0
-1.8,92.893,1.27,44.0,1.0
1.1,93.994,4.858,565.0,0.0
1.1,93.994,4.857,235.0,0.0
1.4,94.465,4.866,215.0,0.0
-1.8,93.075,1.41,198.0,0.0
-3.4,92.649,0.716,87.0,0.0
1.4,93.444,4.964,149.0,0.0
-1.8,92.893,1.313,152.0,0.0
-0.1,93.2,4.12,182.0,1.0
1.4,93.444,4.964,89.0,0.0
1.1,93.994,4.86,374.0,0.0
-0.1,93.2,4.12,854.0,0.0
1.4,94.465,4.962,55.0,0.0
1.1,93.994,4.856,128.0,0.0
1.4,93.918,4.963,300.0,0.0
-1.8,92.893,1.291,48.0,1.0
1.1,93.994,4.859,162.0,0.0
1.4,94.465,4.864,171.0,0.0
1.1,93.994,4.857,122.0,0.0
1.1,93.994,4.857,465.0,0.0
-3.0,92.713,0.715,476.0,1.0
1.1,93.994,4.857,189.0,0.0
1.4,93.444,4.964,205.0,0.0
-1.8,92.893,1.313,89.0,0.0
1.4,93.918,4.96,165.0,0.0
1.4,94.465,4.959,139.0,0.0
1.4,94.465,4.962,507.0,0.0
-1.8,92.893,1.327,203.0,0.0
1.4,93.918,4.963,720.0,0.0
-1.8,92.893,1.244,504.0,0.0
1.4,93.444,4.965,219.0,0.0
1.4,93.918,4.96,179.0,0.0
-1.8,92.893,1.313,191.0,0.0
1.1,93.994,4.864,147.0,0.0
-1.8,93.075,1.405,246.0,0.0
-1.8,92.843,1.757,182.0,0.0
1.4,93.918,4.963,502.0,0.0
1.1,93.994,4.856,57.0,0.0
1.4,93.444,4.963,239.0,0.0
1.1,93.994,4.86,98.0,0.0
1.1,93.994,4.857,252.0,0.0
1.1,93.994,4.86,179.0,0.0
1.4,94.465,4.959,63.0,0.0
1.1,93.994,4.864,86.0,0.0
-0.1,93.2,4.153,194.0,0.0
-0.1,93.2,4.12,138.0,1.0
1.4,93.918,4.963,237.0,0.0
-1.8,92.893,1.281,299.0,1.0
1.4,94.465,4.959,19.0,0.0
1.1,93.994,4.858,607.0,0.0
1.1,93.994,4.857,274.0,0.0
1.4,93.444,4.965,958.0,0.0
-1.1,94.601,0.959,691.0,1.0
1.1,93.994,4.858,335.0,0.0
1.4,93.918,4.962,132.0,0.0
-1.1,94.601,1.043,508.0,0.0
-0.1,93.2,4.076,120.0,1.0
-2.9,92.963,1.26,125.0,0.0
-1.8,92.893,1.313,197.0,0.0
1.1,93.994,4.857,228.0,0.0
1.4,94.465,4.961,136.0,0.0
-3.4,92.431,0.728,253.0,1.0
1.1,93.994,4.855,306.0,0.0
-3.4,92.379,0.768,994.0,0.0
1.1,93.994,4.859,166.0,0.0
-1.8,92.893,1.291,36.0,0.0
1.4,94.465,4.959,108.0,0.0
-1.8,92.893,1.327,156.0,0.0
1.4,94.465,4.864,624.0,0.0
1.1,93.994,4.856,130.0,0.0
1.1,93.994,4.86,251.0,0.0
1.4,93.444,4.964,214.0,0.0
1.4,93.918,4.963,56.0,0.0
1.4,94.465,4.866,141.0,0.0
-3.0,92.713,0.715,149.0,0.0
-1.8,93.075,1.405,82.0,0.0
1.4,93.444,4.965,232.0,0.0
1.4,93.918,4.962,135.0,0.0
1.4,93.444,4.967,131.0,0.0
1.4,93.918,4.962,139.0,0.0
1.4,93.444,4.962,74.0,0.0
-1.8,93.075,1.365,104.0,0.0
-1.8,92.893,1.354,47.0,0.0
-0.1,93.2,4.153,185.0,0.0
-1.8,92.893,1.327,491.0,0.0
-0.1,93.2,4.021,195.0,0.0
1.4,93.444,4.964,59.0,0.0
1.4,93.918,4.961,648.0,0.0
-1.8,92.893,1.313,500.0,0.0
1.1,93.994,4.86,1051.0,0.0
1.4,93.444,4.964,105.0,0.0
-1.8,93.075,1.405,9.0,0.0
1.4,93.918,4.961,49.0,0.0
1.4,93.918,4.963,145.0,0.0
1.1,93.994,4.857,94.0,0.0
-1.8,92.893,1.344,234.0,0.0
-1.8,92.893,1.291,406.0,0.0
1.1,93.994,4.855,60.0,0.0
-3.4,92.379,0.809,268.0,1.0
-2.9,92.963,1.268,213.0,0.0
-1.7,94.055,0.719,602.0,2.0
-1.8,93.876,0.668,153.0,2.0
-1.8,92.893,1.299,189.0,0.0
-0.1,93.2,4.191,51.0,0.0
1.4,93.918,4.962,175.0,0.0
-2.9,92.469,1.044,611.0,0.0
1.1,93.994,4.859,246.0,0.0
1.1,93.994,4.86,726.0,0.0
-1.8,92.893,1.25,192.0,1.0
-1.8,92.893,1.344,69.0,0.0
-0.1,93.2,4.153,1437.0,0.0
1.1,93.994,4.86,334.0,0.0
1.4,93.444,4.965,733.0,0.0
1.4,93.444,4.964,174.0,0.0
1.4,93.444,4.963,153.0,0.0
1.4,94.465,4.959,553.0,0.0
-0.1,93.2,4.12,475.0,0.0
1.1,93.994,4.857,121.0,0.0
1.1,93.994,4.855,101.0,0.0
1.1,93.994,4.855,203.0,0.0
1.4,93.918,4.96,54.0,0.0
1.4,94.465,4.866,54.0,0.0
1.4,94.465,4.959,21.0,0.0
1.1,93.994,4.86,70.0,0.0
1.4,93.918,4.962,191.0,0.0
1.4,94.465,4.864,406.0,0.0
1.1,93.994,4.857,233.0,0.0
-1.8,92.893,1.266,157.0,1.0
1.1,93.994,4.856,611.0,0.0
1.4,93.918,4.963,418.0,0.0
1.1,93.994,4.857,126.0,0.0
1.1,93.994,4.858,315.0,0.0
-0.1,93.2,4.153,349.0,0.0
-1.8,93.749,0.644,292.0,0.0
1.1,93.994,4.858,181.0,0.0
1.4,93.444,4.965,99.0,0.0
1.4,93.918,4.963,104.0,0.0
-1.8,93.075,1.405,40.0,0.0
-3.4,92.431,0.742,146.0,1.0
-1.8,92.893,1.259,354.0,0.0
-1.8,92.893,1.266,17.0,0.0
-1.8,93.075,1.365,502.0,2.0
1.4,93.444,4.968,1934.0,0.0
1.4,93.444,4.964,1642.0,0.0
1.4,93.918,4.963,411.0,0.0
-1.8,93.075,1.365,236.0,0.0
-3.4,92.379,0.778,84.0,0.0
1.4,93.918,4.962,70.0,0.0
1.1,93.994,4.857,62.0,0.0
-1.8,92.893,1.344,1101.0,0.0
1.4,94.465,4.866,70.0,0.0
-1.8,93.075,1.405,34.0,0.0
1.4,93.444,4.964,148.0,0.0
-3.4,92.431,0.739,131.0,0.0
1.4,93.918,4.962,108.0,0.0
1.4,93.918,4.963,273.0,0.0
1.4,94.465,4.961,214.0,0.0
-0.2,92.756,3.563,12.0,0.0
1.1,93.994,4.857,80.0,0.0
1.4,94.465,4.961,136.0,0.0
1.4,93.444,4.965,121.0,0.0
-1.8,93.075,1.405,698.0,0.0
1.4,93.444,4.962,13.0,0.0
1.4,93.918,4.962,468.0,0.0
1.1,93.994,4.859,346.0,0.0
-0.1,93.798,4.968,49.0,0.0
1.1,93.994,4.859,102.0,0.0
1.4,93.918,4.963,232.0,0.0
-1.1,94.601,0.982,209.0,1.0
-1.8,92.893,1.334,323.0,0.0
1.4,93.918,4.955,108.0,0.0
-0.1,93.2,4.076,475.0,0.0
1.1,93.994,4.859,331.0,0.0
1.4,93.918,4.961,50.0,0.0
1.4,94.465,4.962,23.0,0.0
1.1,93.994,4.858,107.0,0.0
1.4,94.465,4.866,563.0,0.0
1.4,93.444,4.97,824.0,0.0
1.4,93.918,4.961,38.0,0.0
1.1,93.994,4.858,164.0,0.0
-1.1,94.199,0.886,845.0,2.0
-1.8,92.893,1.327,490.0,0.0
-1.8,92.893,1.313,491.0,1.0
1.1,93.994,4.857,364.0,0.0
1.4,93.918,4.963,324.0,0.0
1.4,93.918,4.962,574.0,0.0
1.4,93.444,4.964,110.0,0.0
1.4,93.918,4.957,122.0,0.0
-1.7,94.027,0.898,341.0,2.0
-1.8,92.893,1.334,307.0,0.0
1.4,94.465,4.947,154.0,0.0
1.1,93.994,4.855,168.0,0.0
1.4,93.918,4.962,178.0,0.0
-1.8,92.893,1.313,154.0,1.0
1.4,93.444,4.967,269.0,0.0
1.4,94.465,4.96,332.0,0.0
1.1,93.994,4.857,10.0,0.0
1.4,93.918,4.956,33.0,0.0
-0.1,93.2,4.021,218.0,0.0
1.1,93.994,4.856,93.0,0.0
1.4,93.918,4.962,559.0,0.0
1.4,93.918,4.962,195.0,0.0
-1.8,92.893,1.334,206.0,0.0
1.4,93.444,4.964,211.0,0.0
1.4,93.918,4.962,48.0,0.0
-0.1,93.2,4.12,66.0,0.0
-1.7,94.215,0.861,129.0,2.0
-1.8,92.893,1.313,84.0,1.0
1.1,93.994,4.857,89.0,0.0
1.1,93.994,4.857,202.0,0.0
1.1,93.994,4.857,365.0,0.0
1.1,93.994,4.857,255.0,0.0
-0.1,93.2,4.021,353.0,1.0
1.1,93.994,4.86,135.0,0.0
1.4,93.918,4.962,301.0,0.0
-1.8,93.075,1.405,325.0,0.0
1.1,93.994,4.864,385.0,0.0
1.4,94.465,4.961,232.0,0.0
1.4,94.465,4.962,61.0,0.0
1.1,93.994,4.855,198.0,0.0
1.4,93.918,4.962,936.0,0.0
-3.4,92.379,0.803,172.0,0.0
1.4,93.444,4.962,55.0,0.0
-1.8,92.893,1.334,18.0,0.0
-1.8,92.893,1.27,367.0,0.0
1.4,94.465,4.961,32.0,0.0
